video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,country,trending_date_std,publish_time_std,trending_date_std_iter,publish_time_std_iter,delta_tendencia,dias_hasta_tendencia,horas_hasta_tendencia,categoria_velocidad
1Aoc-cd9eYs,18.07.06,Cobra Kai Ep 2 - Strike First - The Karate Kid Saga Continues,Cobra Kai,24,2018-05-02T16:02:35.000Z,"Cobra Kai|""Karate Kid""|""YouTube Red Original Series""|""YouTube Red Originals""|""YouTube Red""|""Ralph Macchio""|""Billy Zabka""|""Xolo Maridueña""|""Courtney Henggeler""|""Mary Mouser""|""Tanner Buchanan""|""Ed Asner""|""karate kid series""|""johnny lawrence""|""daniel larusso""|""miyagi""|""cobra kai series""|""cobra kai youtube""|""wax on wax off""|""cobra kai karate kid""",50122125,873431,119401,85578,https://i.ytimg.com/vi/1Aoc-cd9eYs/default.jpg,False,False,True,"Present day Daniel LaRusso lives a charmed life. That is, until he sees that the Cobra Kai dojo, the source of his teenage angst and rivalry, has been reestablished by Johnny Lawrence. Struggling to launch the business, Johnny starts teaching karate to his teenage neighbor Miguel. Daniel faces his former opponent and old offenses are quickly reignited.YouTube Red Originals - http://youtube.com/Red. If you live outside the United States, Mexico, New Zealand, Australia or South Korea, click here for more details on availability in your country: https://goo.gl/UEojxv.",GB,2018-06-07,2018-05-02 16:02:35,2018-06-07,2018-05-02 16:02:35,35 days 07:57:25,35,847.9569444444444,lento
U4fErC9skHE,18.12.05,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Audio]",Cardi B,10,2018-04-06T04:00:05.000Z,"Cardi B|""Bad Bunny""|""J Balvin""|""I Like It""|""Invasion of Privacy""|""Hip Hop""|""Rap""|""Atlantic Records""|""Bronx""|""New York""|""Audio""|""Official""|""Official Audio""|""Bodak Yellow""|""Bartier Cardi""|""Love & Hip Hop""|""PEGccV-NOm8""|""hXnMSaK6C2w""|""kLpH1nSLJSs""|""wnJ6LuUFpMo""|""BQ31l1gPGKM""|""X8sSXU-J8fI""|""LsoLEjrDogU""|""Cardi B Jbalvin""|""Cardi B Pregnant""|""Cardi B Sex Tape""|""Cardi B Stripper""|""Cardi B Bad Bunny""|""Cardi B Spanish""|""Cardi B Dominican""|""Cardi B Album""|""Cardi B Leak""|""Cardi B - Invasion of Privacy""|""Cardi b - I Like It""",49603959,566035,25682,21392,https://i.ytimg.com/vi/U4fErC9skHE/default.jpg,False,False,False,"Cardi B, Bad Bunny & J Balvin - I Like It from Cardi B's Debut Album Invasion of Privacy available now!Stream/Download: https://CardiB.lnk.to/IOPAYINVASION OF PRIVACY merchandise available here: http://smarturl.it/BardiGangMerchYTFollow Cardi Bhttp://Facebook.com/IAmCardiBhttp://Instagram.com/IAmCardiBhttp://Twitter.com/IAmCardiBhttp://Soundcloud.com/IAmCardiB",GB,2018-05-12,2018-04-06 04:00:05,2018-05-12,2018-04-06 04:00:05,35 days 19:59:55,35,859.9986111111111,lento
6YNZlXfW6Ho,18.02.06,Ella Mai - Boo'd Up,EllaMaiVEVO,10,2018-04-26T17:00:01.000Z,"Ella|""Mai""|""Boo'd""|""Up""|""10""|""Summers""|""Interscope""|""PS""",49178073,547875,24493,20091,https://i.ytimg.com/vi/6YNZlXfW6Ho/default.jpg,False,False,False,"Boo'd Up available everywhere now http://smarturl.it/BoodUpFollow Ella Mai:http://www.instagram.com/ellamaihttp://www.facebook.com/ellamaihttp://www.twitter.com/ellamaiMusic video by Ella Mai performing Boo'd Up. © 2018 10 Summers Records, LLChttp://vevo.ly/RvG7bq",GB,2018-06-02,2018-04-26 17:00:01,2018-06-02,2018-04-26 17:00:01,36 days 06:59:59,36,870.9997222222222,lento
rRr1qiJRsXk,18.14.05,Sanju | Official Teaser | Ranbir Kapoor | Rajkumar Hirani,FoxStarHindi,24,2018-04-24T07:58:08.000Z,"Sanju Teaser|""Official Teaser""|""Sanju Official Teaser""|""sanjay dutt biopic""|""sanjay dutt biopic teaser""|""sanjay dutt biopic film""|""sanjay dutt new movie""|""rajkumar hirani movies""|""Ranbir Kapoor""|""Paresh Rawal""|""Manisha Koirala""|""Anushka Sharma""|""Sonam Kapoor""|""Dia Mirza""|""Vicky Kaushal""|""Jim Sarbh""|""Boman Irani""|""Vinod Chopra Films""|""Rajkumar Hirani Films""|""Fox Star Studios""|""ranbir kapoor sanjay dutt biopic""|""ranbir kapoor sanjay dutt biopic movie""|""ranbir kapoor sanjay dutt film""",48654951,811144,33051,48941,https://i.ytimg.com/vi/rRr1qiJRsXk/default.jpg,False,False,False,"Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, and then saw dizzying heights and darkest depths: adulation of diehard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might or might not be a terrorist.Sanju is in turns a hilarious and heartbreaking exploration of one man’s battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking “did this really happen?” This is one such unbelievable story that happens to be true.Starring: Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Anushka Sharma, Sonam Kapoor, Dia Mirza, Vicky Kaushal, Jim Sarbh and Boman Irani.  Directed by: Rajkumar Hirani.  Produced by: Vinod Chopra Films and Rajkumar Hirani Films in association with Fox Star Studios.Also Subscribe To FoxStarIndia: http://goo.gl/Y8HGhYFoxStarSouth : http://goo.gl/AO8IsZSocial Media LinksFacebook: https://www.facebook.com/foxstarhindiTwitter: https://twitter.com/foxstarhindiInstagram: http://instagram.com/foxstarhindiPinterest: http://www.pinterest.com/foxstarhindi/Dailymotion:http://www.dailymotion.com/FoxStarHindi",US,2018-05-14,2018-04-24 07:58:08,2018-05-14,2018-04-24 07:58:08,19 days 16:01:52,19,472.0311111111111,moderado
jzD_yyEcp0M,18.16.03,Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,Marshmello,10,2018-02-16T12:41:36.000Z,"Friends|""friends music video""|""pop music""|""marshmello friends""|""anne marie friends""|""Marshmello""|""Anne Marie""|""anne""|""marie""|""marshmello anne marie""|""friendzone anthem""|""friendzone""|""friend zone""|""friendzone song""|""marshmello alone""|""friends lyrics""|""marshmello silence""|""marshmello spotlight""|""dua lipa""|""marshmello wolves""|""selena gomez""|""justin bieber friends""|""pop""|""ciao adios""|""the middle""|""camila cabello""|""new rules""|""wolves""|""finesse""|""Drake gods plan""|""drake""|""amigos""|""idgaf""|""2018""|""taylor swift delicate""",48159989,992668,18795,48643,https://i.ytimg.com/vi/jzD_yyEcp0M/default.jpg,False,False,False,Download FRIENDS by Marshmello & Anne-Marie HERE ▶ http://au.gt/friends\n\nGet Official FRIENDS Merch HERE ▶ http://shop.marshmellomusic.com\n\nWatch Cooking with Marshmello HERE ▶ http://youtube.com/playlist?list=PLcYK4PlHbZQtXROf5fnrr4dO4ruWiv7ts\n\nWATCH SPOTLIGHT MUSIC VIDEO ▶ https://youtu.be/7R1N-8SoqcM\nWATCH LOVE U MUSIC VIDEO ▶ https://youtu.be/D-pKeb6Wf4U\nWATCH TAKE IT BACK MUSIC VIDEO ▶ https://youtu.be/P9Ijqa_2eu0\nWATCH SILENCE MUSIC VIDEO ▶ https://youtu.be/Tx1sqYc3qas\nWATCH BLOCKS MUSIC VIDEO ▶ https://youtu.be/5E4ZBSInqUU\nWATCH YOU & ME MUSIC VIDEO ▶ https://youtu.be/fiusxyygqGk\nWATCH FIND ME MUSIC VIDEO ▶ https://youtu.be/ymq1WdGUcw8\nWATCH MOVING ON MUSIC VIDEO ▶ https://youtu.be/yU0tnrEk8H4\nWATCH SUMMER MUSIC VIDEO ▶ https://youtu.be/2vMH8lITTCE\nWATCH ALONE MUSIC VIDEO ▶ https://youtu.be/ALZHF5UqnU4\nWATCH KEEP IT MELLO MUSIC VIDEO ▶ https://youtu.be/_J_VpmXAzqg\n\nSUBSCRIBE HERE ▶ http://youtube.com/marshmellomusic?sub_confirmation=1\n\nMARSHMELLO: \nSpotify | http://spoti.fi/Marshmello\nSoundCloud | http://soundcloud.com/marshmellomusic\nInstagram | http://instagram.com/marshmellomusic\nTwitter | http://twitter.com/marshmellomusic\nFacebook | http://facebook.com/marshmellomusic\nMerch | http://shop.marshmellomusic.com/\n\nConnect with Anne-Marie:\nSubscribe- http://bit.ly/1FciNcA\nOfficial Website- http://iamannemarie.com\nFacebook- http://www.facebook.com/iamannemarie\nTwitter- http://twitter.com/AnneMarieIAm\nInstagram- https://instagram.com/annemarieiam\n\nMarshmello & Anne-Marie - FRIENDS *OFFICIAL FRIENDZONE ANTHEM*\n#FRIENDS #Marshmello #AnneMarie #FRIENDZONE #FriendsForeverChallenge\nAmigos,GB,2018-03-16,2018-02-16 12:41:36,2018-03-16,2018-02-16 12:41:36,27 days 11:18:24,27,659.3066666666666,moderado
VwAnsAUYnw4,18.23.03,"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead",JayRockVEVO,10,2018-02-15T20:00:02.000Z,"Kendrick Lamar|""hip-hop""|""R&B""|""Black Panther""|""TDE""|""Top Dawg Entertainment""|""Jay Rock""|""Future""|""James Blake""|""Jay""|""Rock""|""Kendrick""|""Lamar""|""James""|""Blake""|""King's""|""Dead""|""Top""|""Dawg""|""Ent./Aftermath/Interscope""|""Records""|""Hip""|""Hop""",46548888,652216,30104,38898,https://i.ytimg.com/vi/VwAnsAUYnw4/default.jpg,False,False,False,"Directed by Dave Free (the little homies) & Jack Begert\nBlack Panther The Album Music From And Inspired By\nAVAILABLE NOW: http://smarturl.it/BlackPantherAlbum\n\nMusic video by Jay Rock, Kendrick Lamar, Future, James Blake performing King's Dead. (C) 2018 Aftermath Records\n\nhttp://vevo.ly/OA5yJn",GB,2018-03-23,2018-02-15 20:00:02,2018-03-23,2018-02-15 20:00:02,35 days 03:59:58,35,843.9994444444444,lento
95Rzsn-zjr0,18.18.04,"Rae Sremmurd, Swae Lee, Slim Jxmmi - Powerglide ft. Juicy J",RaeSremmurdVEVO,10,2018-03-12T16:00:01.000Z,"Rae|""Sremmurd""|""Swae""|""Lee""|""Slim""|""Jxmmi""|""Powerglide""|""Mike""|""WiLL""|""Made-It""|""Hip""|""Hop""",46514582,464054,21839,18391,https://i.ytimg.com/vi/95Rzsn-zjr0/default.jpg,False,False,False,"Powerglide available now. http://smarturl.it/Powerglide\n\nMusic video by Rae Sremmurd, Swae Lee, Slim Jxmmi performing Powerglide. © 2018 Eardruma Records/Interscope Records\n\nhttp://vevo.ly/NjklsK",GB,2018-04-18,2018-03-12 16:00:01,2018-04-18,2018-03-12 16:00:01,36 days 07:59:59,36,871.9997222222222,lento
4uTNVumfm84,18.17.03,Maroon 5 - Wait,Maroon5VEVO,10,2018-02-08T14:00:00.000Z,"Maroon|""Wait""|""222""|""Records/Interscope""|""Records""|""Pop""",46205645,633772,16442,23724,https://i.ytimg.com/vi/4uTNVumfm84/default.jpg,False,False,False,"RED PILL BLUES” is out now.\nhttp://smarturl.it/RedPillBlues \n\nFor more, visit: \nhttps://www.facebook.com/maroon5 \nhttps://twitter.com/maroon5 \nhttps://www.instagram.com/maroon5 \n\nSign up for updates: http://smarturl.it/Maroon5.News\n\nMusic video by Maroon 5 performing Wait. (C) 2018 Interscope Records\n\nhttp://vevo.ly/O35agW",GB,2018-03-17,2018-02-08 14:00:00,2018-03-17,2018-02-08 14:00:00,36 days 10:00:00,36,874.0,lento
QwZT7T-TXT0,18.18.01,So Sorry.,Logan Paul Vlogs,24,2018-01-02T16:42:21.000Z,"logan paul vlog|""logan paul""|""logan""|""paul""|""olympics""|""logan paul youtube""|""vlog""|""daily""|""comedy""|""hollywood""|""parrot""|""maverick""|""bird""|""maverick clothes""|""logan paul apology""|""suicide forest""|""japanese suicide forest""|""suicide""|""logan paul suicide""|""suicide apology""",45349447,1572111,1944971,1626501,https://i.ytimg.com/vi/QwZT7T-TXT0/default.jpg,False,False,False,,GB,2018-01-18,2018-01-02 16:42:21,2018-01-18,2018-01-02 16:42:21,15 days 07:17:39,15,367.2941666666667,moderado
31OMf1H5Rk0,18.09.06,"Matt Hunter, Lele Pons - Dicen",MattHunterVEVO,10,2018-05-04T04:00:02.000Z,"Matt|""Hunter""|""Lele""|""Pons""|""Dicen""|""Universal""|""Music""|""Latino""|""Latin""|""Urban""",43761370,816361,37706,40040,https://i.ytimg.com/vi/31OMf1H5Rk0/default.jpg,False,False,False,"Matt Hunter, Lele Pons - DicenSpotify: https://spoti.fi/2JPp1JwApple Music: https://apple.co/2HMJFgVVevo: http://vevo.ly/djDCteDirected by Lele Pons, Calvin Williams and Max Goodrich of Shots Studios.MATT HUNTER:Instagram | http://instagram.com/matthunter123Twitter | http:/twitter.com/matthunter123LELE PONS:Instagram | http://instagram.com/leleponsYouTube | http://youtube.com/leleponsTwitter | http://twitter.com/lelepons—————Matt Hunter is wearing a Bulova Special GRAMMY® Edition Men's Precisionist WatchClick here to Buy: https://bit.ly/2FIGwbS—————Lyrics:Quizas despues de ti yo termine siendo no masQue no te enamoras, llegue yo a escucharHay varias cosas que tenemos que intentarY queria aprovecharDame lo que quieroEscuche que tu amor es pasajeroPero me montaria en el vueloY aunque se que esto es temporalTu eres lo que quieroEscuche que eres fria como el hieloUn angel que callo del cieloY entro a la maldadDicen que tu eres malaDe ti nadie se salvaEnvuelves con tu cuerpoTodos te tienen ganasDicen que tu eres malaDe ti nadie se salvaY como una modeloTodos te tienen ganasEl trafico paraMientras cruce me mirabanCon ellos no quiero nadaSe lo digo con una miradaDicen que soy malvadaY fria como el inviernoEllos se mueren por un besoPero es dificil la jugadaQuerias comprobar porque dicen que yo soy criminalVas a ver como esto va a terminarTe queria contar queDicen que yo soy malaDe mi nadie se salvaSe que quieren mi cuerpoDe ellos no quiero nadaDicen que tu eres malaDe ti nadie se salvaY como una modeloTodos te tienen ganasTe quiero aunque no sea yo el primero Despacio que tu amor es muy ligero Permiteme un minuto mas Acostumbras a tratarlos malPero creo que conmigo eso puede cambiar Pero soloDame lo que quieroEscuche que tu amor es pasajeroPero me montaria en el vueloY aunque se que esto es temporalSabes lo que quieroMuchos como tu yo he visto pasajero Haciendome subir del sueloPor algo temporalDicen que yo soy malaDe mi nadie se salvaSe que quieren mi cuerpoDe ellos no quiero nadaDicen que tu eres malaDe ti nadie se salvaY como una modeloTodos te tienen ganasMusic video by Matt Hunter, Lele Pons performing Dicen. © 2018 UMG Recordings, Inc. / Universal Music Latino / Transcend.ent LLChttp://vevo.ly/djDCte",GB,2018-06-09,2018-05-04 04:00:02,2018-06-09,2018-05-04 04:00:02,35 days 19:59:58,35,859.9994444444444,lento
wzKL-bQKcgA,17.30.12,Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,23,2017-12-14T18:30:08.000Z,"anitta j balvin downtown official lyric video ft lele pons juanpa zurita|""anitta""|""balvin""|""downtown""|""official""|""lyric""|""video""|""ft""|""lele""|""pons""|""juanpa""|""zurita""|""spying on your boyfriend""|""secret santa""|""whose dog is it""|""Spying on Your Boyfriend | Lele Pons & Hannah Stocking""|""lelepons""|""hannahstocking""|""rudymancuso""|""inanna""|""anwar""|""sarkis""|""shots""|""shotsstudios""|""alesso""|""brazil""",43460605,1253154,38693,58235,https://i.ytimg.com/vi/wzKL-bQKcgA/default.jpg,False,False,False,WATCH DOWNTOWN MUSIC VIDEO ▶ https://youtu.be/wlS6Ix7mA0w\n\nDowntown (Spotify) ▶ http://spoti.fi/2zQ6mvp\n\nDowntown (Apple Music) ▶ http://apple.co/2zg1Wen\n\nDowntown (Everywhere) ▶ https://shots.com/Downtown\n\nSUBSCRIBE HERE ▶ http://www.youtube.com/channel/UCi9cDo6239RAzPpBZO9y5SA?sub_confirmation=1\n\nTHANKS FOR WATCHING! :) LIKE & SUBSCRIBE FOR MORE VIDEOS!\n-----------------------------------------------------------\nFIND ME ON:\nInstagram | http://instagram.com/lelepons\nTwitter | http://twitter.com/lelepons\nFacebook | http://facebook.com/lele\nSnapchat | http://snapchat.com/add/lelepons \n\nCAST: \nLele Pons | http://youtube.com/c/lelepons\nJuanpa Zurita | https://www.youtube.com/c/eljuanpazurita\n\nANITTA: \nYouTube | http://youtube.com/c/anitta\nInstagram | http://instagram.com/anitta\nTwitter | http://twitter.com/anitta\nFacebook | http://facebook.com/AnittaOficial\n\nJ BALVIN:\nYouTube | http://youtube.com/user/jbalvinVEVO\nInstagram | http://instagram.com/jbalvin\nTwitter | http://twitter.com/jbalvin\nFacebook | http://facebook.com/jbalvin\n\nChoreography:\nNick DeMoura | https://instagram.com/nickdemoura\n\nShots Studios Channels:\nAlesso | https://youtube.com/c/alesso\nAnitta | http://youtube.com/c/anitta\nAnwar Jibawi | http://youtube.com/c/anwar\nAwkward Puppets | http://youtube.com/c/awkwardpuppets\nHannah Stocking | http://youtube.com/c/hannahstocking\nInanna Sarkis | http://youtube.com/c/inanna\nLele Pons | http://youtube.com/c/lelepons\nMaejor | http://youtube.com/c/maejor\nMike Tyson | http://youtube.com/c/miketyson \nRudy Mancuso | http://youtube.com/c/rudymancuso\nShots Studios | http://youtube.com/c/shots\n\nLead Editor:\nAndrew Primavera \n\n#Lele\n#LelePons\n#JuanpaZurita\n#Downtown\n#Anitta\n#JBalvin,GB,2017-12-30,2017-12-14 18:30:08,2017-12-30,2017-12-14 18:30:08,15 days 05:29:52,15,365.4977777777778,moderado
J6-8DQALGt4,18.02.03,Alexa Loses Her Voice – Amazon Super Bowl LII Commercial,amazon,24,2018-01-31T13:59:16.000Z,"super bowl|""super bowl commercial""|""amazon""|""amazon super bowl""|""amazon echo""|""alexa""|""amazon alexa""|""commercial""|""ad""|""super bowl 2018""|""super bowl LII""|""jeff bezos""|""alexa loses her voice""|""echo loses voice""|""echo""|""echo dot""",43449888,136933,3975,8770,https://i.ytimg.com/vi/J6-8DQALGt4/default.jpg,False,False,False,We found some replacements. This should work.,GB,2018-03-02,2018-01-31 13:59:16,2018-03-02,2018-01-31 13:59:16,29 days 10:00:44,29,706.0122222222222,moderado
Ph54wQG8ynk,18.07.04,Camila Cabello - Never Be the Same,CamilaCabelloVEVO,10,2018-03-08T14:00:01.000Z,"camila cabello|""camila""|""camila full album""|""havana""|""never be the same""|""all these years""|""she loves control""|""inside out""|""consequences""|""somethings gotta give""|""in the dark""|""into it""|""crying in the club""|""i have questions""|""fifth harmony""|""camilizers""|""harmonizers""|""Camila Cabello""|""Never Be the Same""|""Pop""|""Syco Music/Epic""",43106222,910701,32162,55041,https://i.ytimg.com/vi/Ph54wQG8ynk/default.jpg,False,False,False,"Camila album available at: \nSpotify http://smarturl.it/Camila_Sptfy\nApple Music http://smarturl.it/Camila_AM\niTunes http://smarturl.it/Camila_iTunes\nGoogle Play http://smarturl.it/Camila_GP\n\nDirected by Grant Singer\n \nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – André Chemetoff\nPRODUCTION DESIGNER – Joseph Bennett \nEDITOR – Nick Rondeau for Arcade Edit\nUK PRODUCTION COMPANY – Somesuch\nUK PRODUCER –  Jacob Swanhyam\n\nFind Camila Here: \nTwitter: @camila_cabello\nIG: @camila_cabello \nFacebook: @97camilacabello \nWebsite: www.camilacabello.com \n\n#Camila\n\n(C) 2018 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",GB,2018-04-07,2018-03-08 14:00:01,2018-04-07,2018-03-08 14:00:01,29 days 09:59:59,29,705.9997222222222,moderado
ToY6sjSV8h8,18.07.04,Rich The Kid - Plug Walk,RichTheKidVEVO,10,2018-03-05T05:00:00.000Z,"Rich|""The""|""Kid""|""Plug""|""Walk""|""(TDE/ISR""|""PS)""|""Rap""",42844249,476638,17720,18896,https://i.ytimg.com/vi/ToY6sjSV8h8/default.jpg,False,False,False,Rich The Kid’s debut album “The World Is Yours” out now!\nhttp://smarturl.it/TWIYRichTheKid\n\nFollow Rich The Kid:\nhttp://www.facebook.com/richforevermusic\nhttp://www.instagram.com/richthekid\nhttp://www.twitter.com/richthekid\n\nMusic video by Rich The Kid performing Plug Walk. © 2018 Interscope Records\n\nhttp://vevo.ly/PNtvbj,GB,2018-04-07,2018-03-05 05:00:00,2018-04-07,2018-03-05 05:00:00,32 days 19:00:00,32,787.0,lento
yDiXQl7grPQ,18.01.06,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,28,2018-05-16T18:16:26.000Z,"AsapSCIENCE|""audio illusion""|""yanny""|""laurel""|""solved""|""what do you hear""|""explain yanny or laurel""|""science of yanny or laurel""|""the science of yanny vs. laurel""|""cloe feldman""|""jacksfilms""|""SOLVED: Yanny or Laurel""|""the science of audio illusions""|""frequency""|""pitch""|""audio tricks""|""yanny or laurel""|""casey neistat tech review""|""yaurel""|""which do you hear""|""the science of yanny""|""the science of laurel""|""the dress""|""what colour is this dress""|""Do you hear yanny or laurel""|""don't flinch""|""why i'm so scared""",42799458,564804,33554,180913,https://i.ytimg.com/vi/yDiXQl7grPQ/default.jpg,False,False,False,"Yanny vs. Laurel audio illusion solved! PHEW FINALLY!Listen to our new PODCAST: https://apple.co/2L7AZzKOr search SIDENOTE wherever you get your podcasts.Created by: Mitchell Moffit and Gregory BrownWritten by: Rachel Salt, Greg Brown & Mitch MoffitIllustrated by: Max SimmonsEdited by: Sel GhebrehiwotFOLLOW US!Instagram and Twitter: @whalewatchmeplz and @mitchellmoffit Clickable: http://bit.ly/16F1jeC and http://bit.ly/15J7ubeAsapINSTAGRAM: https://instagram.com/asapscience/Facebook: http://facebook.com/AsapSCIENCETwitter: http://twitter.com/AsapSCIENCETumblr: http://asapscience.tumblr.comSNAPCHAT US 'whalewatchmeplz' and 'pixelmitch'Created by Mitchell Moffit (twitter @mitchellmoffit) and Gregory Brown (twitter @whalewatchmeplz).Send us stuff!ASAPSCIENCE INC.P.O. Box 93, Toronto PToronto, ON, M5S2S6References/Further Reading:https://www.theatlantic.com/technology/archive/2018/05/dont-rest-on-your-laurels/560483/ A Linguist Explains Why 'Laurel' Sounds Like 'Yanny'https://www.popsci.com/yanny-laurel-scientific-evidence Yanny vs. Laurel is ‘The Dress of 2018'—but these sound experts think they can end the debate right nowhttps://www.theverge.com/2018/5/15/17358136/yanny-laurel-the-dress-audio-illusion-frequency-sound-perception Yanny or Laurel? The science behind the audio version of The Dresshttps://www.cnn.com/2018/05/15/health/yanny-laurel-audio-social-media-trnd/index.html Laurel or Yanny? What science has to sayhttps://www.theguardian.com/technology/2018/may/16/yanny-or-laurel-sound-illusion-sets-off-ear-splitting-argumentsYanny or Laurel: why do some people hear a different word? https://www.vox.com/2018/5/15/17357684/yanny-or-laurel-audio “Yanny” or “Laurel”: the audio clip that’s tearing the internet apartYanny Laurel vote audio illusion the dress Do you hear Yanny or Laurel Cloe Feldman What Do You Hear?!",US,2018-06-01,2018-05-16 18:16:26,2018-06-01,2018-05-16 18:16:26,15 days 05:43:34,15,365.7261111111111,moderado
vUTI4bPdlgE,18.27.05,J. Cole - ATM,JColeVEVO,10,2018-04-20T16:00:04.000Z,"J.|""Cole""|""ATM""|""UMGRI""|""Interscope""|""Hip""|""Hop""",42563351,680669,41361,51164,https://i.ytimg.com/vi/vUTI4bPdlgE/default.jpg,False,False,False,"J. Cole – ATM (Official Music Video)Listen to KOD now: http://smarturl.it/KODJCole  Directed by Scott Lazer, J. Cole Connect with J. Cole:Instagram: https://www.instagram.com/realcoleworld/Twitter: https://twitter.com/jcolencFacebook: https://www.facebook.com/JColeMusic/ Connect with Dreamvile:http://dreamville.com/Instagram: https://www.instagram.com/dreamvilleTwitter: https://twitter.com/DreamvilleFacebook: https://www.facebook.com/dreamvilleMusic video by J. Cole performing ATM. © 2018 Dreamville, Inc., Under exclusive license to Roc Nation Recordshttp://vevo.ly/944gTr",GB,2018-05-27,2018-04-20 16:00:04,2018-05-27,2018-04-20 16:00:04,36 days 07:59:56,36,871.9988888888889,lento
YBpdL9hSac4,18.23.03,Incredibles 2 - Olympics Sneak Peek,Disney•Pixar,1,2018-02-15T03:34:44.000Z,"Pixar|""Disney""|""Disney Pixar""|""Pixar Movie""|""Animation""|""incredibles""|""the incredibles""|""incredibles 2""|""jack jack""|""mr. incredible""|""mrs. incredible""|""frozone""|""samuel l. jackson""|""violet parr""|""dash parr""|""sneak peek""|""trailer""|""new movie""|""family movie""|""summer movie""|""first look""|""teaser""",42560014,461135,22464,50255,https://i.ytimg.com/vi/YBpdL9hSac4/default.jpg,False,False,False,"The Incredibles are back on June 15.  💥 Watch a brand-new sneak peek of Incredibles 2 now!\n\n---\n\nDisney/Pixar’s Incredibles 2 opens in theatres June 15!\n\nIn “Incredibles 2,” Helen (voice of Holly Hunter) is called on to lead a campaign to bring Supers back, while Bob (voice of Craig T. Nelson) navigates the day-to-day heroics of “normal” life at home with Violet (voice of Sarah Vowell), Dash (voice of Huck Milner) and baby Jack-Jack—whose superpowers are about to be discovered. Their mission is derailed, however, when a new villain emerges with a brilliant and dangerous plot that threatens everything. But the Parrs don’t shy away from a challenge, especially with Frozone (voice of Samuel L. Jackson) by their side. That’s what makes this family so Incredible. \n\nHashtag: #Incredibles2\nFacebook: https://www.facebook.com/PixarTheIncredibles/\nTwitter: https://twitter.com/TheIncredibles\nInstagram: https://www.instagram.com/theincredibles/",GB,2018-03-23,2018-02-15 03:34:44,2018-03-23,2018-02-15 03:34:44,35 days 20:25:16,35,860.4211111111111,lento
